Sr. No,Image name,Detected Categories,Cleaned Image Path
370,01527.png,['person'],/content/cleaned_images_with_text_removal/01527.png
371,98350.png,['vase'],/content/cleaned_images_with_text_removal/98350.png
372,36408.png,[],/content/cleaned_images_with_text_removal/36408.png
373,16837.png,[],/content/cleaned_images_with_text_removal/16837.png
374,91683.png,['person'],/content/cleaned_images_with_text_removal/91683.png
375,05824.png,[],/content/cleaned_images_with_text_removal/05824.png
376,38072.png,['person'],/content/cleaned_images_with_text_removal/38072.png
377,67082.png,"['person', 'person', 'person']",/content/cleaned_images_with_text_removal/67082.png
378,86024.png,[],/content/cleaned_images_with_text_removal/86024.png
379,93425.png,['person'],/content/cleaned_images_with_text_removal/93425.png
380,52680.png,[],/content/cleaned_images_with_text_removal/52680.png
381,21853.png,['car'],/content/cleaned_images_with_text_removal/21853.png
382,47280.png,[],/content/cleaned_images_with_text_removal/47280.png
383,38714.png,[],/content/cleaned_images_with_text_removal/38714.png
384,94786.png,['person'],/content/cleaned_images_with_text_removal/94786.png
385,64127.png,"['person', 'cup', 'cup', 'potted plant', 'person']",/content/cleaned_images_with_text_removal/64127.png
386,05239.png,"['dog', 'person', 'vase', 'bowl']",/content/cleaned_images_with_text_removal/05239.png
387,36079.png,"['person', 'person']",/content/cleaned_images_with_text_removal/36079.png
388,24380.png,"['person', 'oven']",/content/cleaned_images_with_text_removal/24380.png
389,29581.png,"['person', 'person', 'person']",/content/cleaned_images_with_text_removal/29581.png
390,61408.png,['person'],/content/cleaned_images_with_text_removal/61408.png
391,82947.png,"['bottle', 'person']",/content/cleaned_images_with_text_removal/82947.png
392,15638.png,['vase'],/content/cleaned_images_with_text_removal/15638.png
393,54301.png,['laptop'],/content/cleaned_images_with_text_removal/54301.png
394,43905.png,[],/content/cleaned_images_with_text_removal/43905.png
395,45029.png,['toilet'],/content/cleaned_images_with_text_removal/45029.png
396,13248.png,['person'],/content/cleaned_images_with_text_removal/13248.png
397,18674.png,['cow'],/content/cleaned_images_with_text_removal/18674.png
398,36581.png,[],/content/cleaned_images_with_text_removal/36581.png
399,83125.png,[],/content/cleaned_images_with_text_removal/83125.png
400,48170.png,[],/content/cleaned_images_with_text_removal/48170.png
401,21439.png,"['person', 'person']",/content/cleaned_images_with_text_removal/21439.png
402,10756.png,[],/content/cleaned_images_with_text_removal/10756.png
403,76524.png,[],/content/cleaned_images_with_text_removal/76524.png
404,07582.png,[],/content/cleaned_images_with_text_removal/07582.png
405,68527.png,"['tie', 'person']",/content/cleaned_images_with_text_removal/68527.png
406,38057.png,[],/content/cleaned_images_with_text_removal/38057.png
407,31987.png,[],/content/cleaned_images_with_text_removal/31987.png
408,20568.png,"['sheep', 'sheep', 'person', 'sheep', 'sheep']",/content/cleaned_images_with_text_removal/20568.png
409,40621.png,[],/content/cleaned_images_with_text_removal/40621.png
410,81205.png,[],/content/cleaned_images_with_text_removal/81205.png
411,63957.png,['person'],/content/cleaned_images_with_text_removal/63957.png
412,93185.png,['person'],/content/cleaned_images_with_text_removal/93185.png
413,71503.png,['tie'],/content/cleaned_images_with_text_removal/71503.png
414,14976.png,[],/content/cleaned_images_with_text_removal/14976.png
415,93758.png,['person'],/content/cleaned_images_with_text_removal/93758.png
416,65071.png,[],/content/cleaned_images_with_text_removal/65071.png
417,09375.png,"['person', 'person']",/content/cleaned_images_with_text_removal/09375.png
418,76548.png,"['person', 'person']",/content/cleaned_images_with_text_removal/76548.png
419,48173.png,"['person', 'person', 'person', 'person', 'person', 'person']",/content/cleaned_images_with_text_removal/48173.png
420,98374.png,"['person', 'person']",/content/cleaned_images_with_text_removal/98374.png
421,20143.png,['person'],/content/cleaned_images_with_text_removal/20143.png
422,92418.png,[],/content/cleaned_images_with_text_removal/92418.png
423,81064.png,[],/content/cleaned_images_with_text_removal/81064.png
424,51972.png,['airplane'],/content/cleaned_images_with_text_removal/51972.png
425,47913.png,"['person', 'person', 'person', 'person']",/content/cleaned_images_with_text_removal/47913.png
426,32896.png,[],/content/cleaned_images_with_text_removal/32896.png
427,75926.png,['teddy bear'],/content/cleaned_images_with_text_removal/75926.png
428,97826.png,[],/content/cleaned_images_with_text_removal/97826.png
429,39012.png,[],/content/cleaned_images_with_text_removal/39012.png
430,60917.png,['person'],/content/cleaned_images_with_text_removal/60917.png
431,76490.png,"['person', 'person']",/content/cleaned_images_with_text_removal/76490.png
432,58196.png,[],/content/cleaned_images_with_text_removal/58196.png
433,89437.png,['tie'],/content/cleaned_images_with_text_removal/89437.png
434,64758.png,"['person', 'person', 'person']",/content/cleaned_images_with_text_removal/64758.png
435,87126.png,"['person', 'person', 'person']",/content/cleaned_images_with_text_removal/87126.png
436,36254.png,['dog'],/content/cleaned_images_with_text_removal/36254.png
437,46375.png,['person'],/content/cleaned_images_with_text_removal/46375.png
438,21943.png,['person'],/content/cleaned_images_with_text_removal/21943.png
439,20187.png,[],/content/cleaned_images_with_text_removal/20187.png
440,26184.png,['person'],/content/cleaned_images_with_text_removal/26184.png
441,75943.png,['person'],/content/cleaned_images_with_text_removal/75943.png
442,58412.png,"['person', 'person', 'cow', 'person', 'cow', 'cow', 'cow', 'car']",/content/cleaned_images_with_text_removal/58412.png
443,36954.png,['person'],/content/cleaned_images_with_text_removal/36954.png
444,24083.png,"['person', 'person', 'person', 'person', 'person', 'person', 'person']",/content/cleaned_images_with_text_removal/24083.png
445,95863.png,['person'],/content/cleaned_images_with_text_removal/95863.png
446,36974.png,[],/content/cleaned_images_with_text_removal/36974.png
447,76521.png,"['horse', 'cow', 'cow', 'person']",/content/cleaned_images_with_text_removal/76521.png
448,16029.png,[],/content/cleaned_images_with_text_removal/16029.png
449,10264.png,[],/content/cleaned_images_with_text_removal/10264.png
450,43095.png,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']",/content/cleaned_images_with_text_removal/43095.png
451,51670.png,['person'],/content/cleaned_images_with_text_removal/51670.png
452,85749.png,"['dog', 'person', 'dog']",/content/cleaned_images_with_text_removal/85749.png
453,07352.png,['person'],/content/cleaned_images_with_text_removal/07352.png
454,37658.png,"['person', 'person']",/content/cleaned_images_with_text_removal/37658.png
455,41527.png,[],/content/cleaned_images_with_text_removal/41527.png
456,85192.png,['person'],/content/cleaned_images_with_text_removal/85192.png
457,64532.png,"['person', 'person', 'person', 'person', 'person']",/content/cleaned_images_with_text_removal/64532.png
458,85420.png,[],/content/cleaned_images_with_text_removal/85420.png
459,97831.png,['person'],/content/cleaned_images_with_text_removal/97831.png
460,49153.png,"['person', 'person', 'person', 'person', 'person', 'person']",/content/cleaned_images_with_text_removal/49153.png
461,92354.png,['person'],/content/cleaned_images_with_text_removal/92354.png
462,31280.png,"['person', 'person']",/content/cleaned_images_with_text_removal/31280.png
463,74901.png,['person'],/content/cleaned_images_with_text_removal/74901.png
464,59836.png,['person'],/content/cleaned_images_with_text_removal/59836.png
465,02317.png,[],/content/cleaned_images_with_text_removal/02317.png
466,40752.png,"['person', 'person', 'person', 'person', 'person', 'car', 'person']",/content/cleaned_images_with_text_removal/40752.png
467,62705.png,[],/content/cleaned_images_with_text_removal/62705.png
468,20381.png,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']",/content/cleaned_images_with_text_removal/20381.png
469,71649.png,[],/content/cleaned_images_with_text_removal/71649.png
470,35490.png,[],/content/cleaned_images_with_text_removal/35490.png
471,75138.png,[],/content/cleaned_images_with_text_removal/75138.png
472,24738.png,['person'],/content/cleaned_images_with_text_removal/24738.png
473,87130.png,"['person', 'person']",/content/cleaned_images_with_text_removal/87130.png
474,47159.png,['person'],/content/cleaned_images_with_text_removal/47159.png
475,87429.png,[],/content/cleaned_images_with_text_removal/87429.png
476,43089.png,['person'],/content/cleaned_images_with_text_removal/43089.png
477,35701.png,[],/content/cleaned_images_with_text_removal/35701.png
478,79425.png,"['tie', 'person']",/content/cleaned_images_with_text_removal/79425.png
479,42598.png,[],/content/cleaned_images_with_text_removal/42598.png
480,82076.png,[],/content/cleaned_images_with_text_removal/82076.png
481,74813.png,[],/content/cleaned_images_with_text_removal/74813.png
482,71529.png,['person'],/content/cleaned_images_with_text_removal/71529.png
483,30192.png,[],/content/cleaned_images_with_text_removal/30192.png
484,56291.png,[],/content/cleaned_images_with_text_removal/56291.png
485,98134.png,[],/content/cleaned_images_with_text_removal/98134.png
486,40375.png,[],/content/cleaned_images_with_text_removal/40375.png
487,89732.png,['car'],/content/cleaned_images_with_text_removal/89732.png
488,38907.png,[],/content/cleaned_images_with_text_removal/38907.png
489,52140.png,"['person', 'person']",/content/cleaned_images_with_text_removal/52140.png
490,19430.png,[],/content/cleaned_images_with_text_removal/19430.png
491,25093.png,[],/content/cleaned_images_with_text_removal/25093.png
492,91348.png,['person'],/content/cleaned_images_with_text_removal/91348.png
493,41027.png,['person'],/content/cleaned_images_with_text_removal/41027.png
494,57823.png,['person'],/content/cleaned_images_with_text_removal/57823.png
495,23197.png,['person'],/content/cleaned_images_with_text_removal/23197.png
496,43180.png,"['remote', 'person']",/content/cleaned_images_with_text_removal/43180.png
497,43265.png,['bird'],/content/cleaned_images_with_text_removal/43265.png
498,76045.png,['person'],/content/cleaned_images_with_text_removal/76045.png
499,52394.png,['person'],/content/cleaned_images_with_text_removal/52394.png
500,67041.png,['person'],/content/cleaned_images_with_text_removal/67041.png
501,18462.png,[],/content/cleaned_images_with_text_removal/18462.png
502,05316.png,[],/content/cleaned_images_with_text_removal/05316.png
503,16745.png,[],/content/cleaned_images_with_text_removal/16745.png
504,04126.png,['person'],/content/cleaned_images_with_text_removal/04126.png
505,82510.png,['person'],/content/cleaned_images_with_text_removal/82510.png
506,19352.png,[],/content/cleaned_images_with_text_removal/19352.png
507,70153.png,"['person', 'person', 'person', 'person', 'person', 'person', 'tie']",/content/cleaned_images_with_text_removal/70153.png
508,24781.png,['person'],/content/cleaned_images_with_text_removal/24781.png
509,69815.png,['person'],/content/cleaned_images_with_text_removal/69815.png
510,58497.png,['person'],/content/cleaned_images_with_text_removal/58497.png
511,39421.png,[],/content/cleaned_images_with_text_removal/39421.png
512,52970.png,['person'],/content/cleaned_images_with_text_removal/52970.png
513,50962.png,"['person', 'person', 'person', 'person']",/content/cleaned_images_with_text_removal/50962.png
514,62781.png,[],/content/cleaned_images_with_text_removal/62781.png
515,72456.png,[],/content/cleaned_images_with_text_removal/72456.png
516,50162.png,[],/content/cleaned_images_with_text_removal/50162.png
517,39185.png,[],/content/cleaned_images_with_text_removal/39185.png
518,97842.png,[],/content/cleaned_images_with_text_removal/97842.png
519,68519.png,"['tie', 'tie', 'person']",/content/cleaned_images_with_text_removal/68519.png
520,04783.png,"['tie', 'tie', 'person', 'person', 'person', 'person', 'person']",/content/cleaned_images_with_text_removal/04783.png
521,02538.png,[],/content/cleaned_images_with_text_removal/02538.png
522,62017.png,[],/content/cleaned_images_with_text_removal/62017.png
523,81296.png,[],/content/cleaned_images_with_text_removal/81296.png
524,97053.png,[],/content/cleaned_images_with_text_removal/97053.png
525,69174.png,['person'],/content/cleaned_images_with_text_removal/69174.png
526,05421.png,['truck'],/content/cleaned_images_with_text_removal/05421.png
527,97245.png,['person'],/content/cleaned_images_with_text_removal/97245.png
528,17934.png,['person'],/content/cleaned_images_with_text_removal/17934.png
529,01325.png,['person'],/content/cleaned_images_with_text_removal/01325.png
530,57093.png,['person'],/content/cleaned_images_with_text_removal/57093.png
531,20876.png,[],/content/cleaned_images_with_text_removal/20876.png
532,53270.png,[],/content/cleaned_images_with_text_removal/53270.png
533,76495.png,[],/content/cleaned_images_with_text_removal/76495.png
534,84059.png,['person'],/content/cleaned_images_with_text_removal/84059.png
535,58642.png,[],/content/cleaned_images_with_text_removal/58642.png
536,13842.png,['truck'],/content/cleaned_images_with_text_removal/13842.png
537,19705.png,['person'],/content/cleaned_images_with_text_removal/19705.png
538,02719.png,[],/content/cleaned_images_with_text_removal/02719.png
